2021-12-12 14:12:98 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:672 INFO  RegisterPage :93 - Enter date February to date field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:763 INFO  RegisterPage :93 - Enter date 2008 to date field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:960 INFO  RegisterPage :120 - Enter email abc@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> id: Email]
2021-12-15 13:12:319 INFO  RegisterPage :127 - Enter company name Prime to company's name field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:515 INFO  RegisterPage :134 -  Enter password abc123 to password field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:685 INFO  RegisterPage :141 -  Enter confirm passwordabc123 to confirm password field [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:857 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:888 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (ef092a280202f160868420785cb86d44)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:835 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:328 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:153 INFO  RegisterPage :86 - Enter last name B to last name field[[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:444 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:567 INFO  RegisterPage :93 - Enter date May to date field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:671 INFO  RegisterPage :93 - Enter date 2009 to date field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:993 INFO  RegisterPage :120 - Enter email def@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> id: Email]
2021-12-15 13:12:220 INFO  RegisterPage :127 - Enter company name Testing to company's name field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:433 INFO  RegisterPage :134 -  Enter password def123 to password field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:690 INFO  RegisterPage :141 -  Enter confirm passworddef123 to confirm password field [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:863 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:889 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (b4acb4d17a0e61a2d75791d5ac2d5067)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:406 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:928 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:773 INFO  RegisterPage :86 - Enter last name C to last name field[[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:920 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:09 INFO  RegisterPage :93 - Enter date November to date field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:86 INFO  RegisterPage :93 - Enter date 2010 to date field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:251 INFO  RegisterPage :120 - Enter email ghi@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> id: Email]
2021-12-15 13:12:406 INFO  RegisterPage :127 - Enter company name Square1 to company's name field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:586 INFO  RegisterPage :134 -  Enter password ghi123 to password field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:739 INFO  RegisterPage :141 -  Enter confirm passwordghi123 to confirm password field [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:883 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:915 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (27aa314a553fe579ba3cb7299576a668)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:404 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:50 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:14 INFO  RegisterPage :86 - Enter last name D to last name field[[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:157 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:257 INFO  RegisterPage :93 - Enter date February to date field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:349 INFO  RegisterPage :93 - Enter date 2014 to date field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:551 INFO  RegisterPage :120 - Enter email jkl@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> id: Email]
2021-12-15 13:12:761 INFO  RegisterPage :127 - Enter company name Interior Collection to company's name field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:939 INFO  RegisterPage :134 -  Enter password jkl123 to password field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:269 INFO  RegisterPage :141 -  Enter confirm passwordjkl123 to confirm password field [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:428 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:453 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (1daf12074e0253aaedc3a86b3a58104c)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:100 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:895 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:598 INFO  RegisterPage :86 - Enter last name E to last name field[[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:777 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:917 INFO  RegisterPage :93 - Enter date January to date field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:10 INFO  RegisterPage :93 - Enter date 2020 to date field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:182 INFO  RegisterPage :120 - Enter email mno@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> id: Email]
2021-12-15 13:12:335 INFO  RegisterPage :127 - Enter company name HarrowGS to company's name field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:492 INFO  RegisterPage :134 -  Enter password mno123 to password field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:664 INFO  RegisterPage :141 -  Enter confirm passwordmno123 to confirm password field [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:817 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:851 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (b74e037eec7f661ef4b06e06d572c555)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:14 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:74 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:502 INFO  ComputerPage :32 - Get pageTitle text : Computers
2021-12-15 13:12:06 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:544 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:309 INFO  DesktopPage :43 - Get pageTitle text Desktops
2021-12-15 13:12:687 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:42 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:20 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:716 INFO  BuildYourOwnComputerPage :64 - Select processor '2.2 GHz Intel Pentium Dual-Core E2200
2021-12-15 13:12:894 INFO  BuildYourOwnComputerPage :72 - Select RAM '2 GB
2021-12-15 13:12:29 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 13:12:152 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 13:12:290 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (d5bfabb80617e045ece49d4069c1028a)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:441 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:438 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:965 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:600 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:302 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:553 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 13:12:734 INFO  BuildYourOwnComputerPage :72 - Select RAM '4GB [+$20.00]
2021-12-15 13:12:908 INFO  BuildYourOwnComputerPage :81 - Select HDD '400 GB [+$100.00]
2021-12-15 13:12:50 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Premium [+$60.00]
2021-12-15 13:12:183 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (0346773e6859eb4363d34b4f0854eae3)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:286 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:231 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:749 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:802 INFO  HomePage :56 - Clicking on Computers tab
2021-12-15 13:12:535 INFO  DesktopPage :66 - Click on product 'Build your own computer' : Build your own computer
2021-12-15 13:12:826 INFO  BuildYourOwnComputerPage :64 - Select processor '2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00]
2021-12-15 13:12:987 INFO  BuildYourOwnComputerPage :72 - Select RAM '8GB [+$60.00]
2021-12-15 13:12:125 INFO  BuildYourOwnComputerPage :81 - Select HDD '320 GB
2021-12-15 13:12:259 INFO  BuildYourOwnComputerPage :93 - Select HDD 'Vista Home [+$50.00]
2021-12-15 13:12:426 INFO  BuildYourOwnComputerPage :105 - Select Software '[[ChromeDriver: chrome on WINDOWS (c71a3761b0f1465a1f6ae7bf421d0d2b)] -> xpath: //dd[@id='product_attribute_input_5']//li/label]
2021-12-15 13:12:530 INFO  BuildYourOwnComputerPage :114 - Click on 'ADD TO CART' Button
2021-12-15 13:12:540 INFO  BuildYourOwnComputerPage :121 - Get productAdded Message : The product has been added to your shopping cart
2021-12-15 13:12:924 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:190 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:630 INFO  LoginPage :50 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (57268c6ce2cb9e2ceff22284249be9c4)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2021-12-15 13:12:977 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:565 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:938 INFO  LoginPage :61 - Entering email address : Test1234@gmail.com to email field 
2021-12-15 13:12:101 INFO  LoginPage :66 - Entering password : password123 to password field
2021-12-15 13:12:276 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:941 INFO  LoginPage :56 - Getting welcome text: [[ChromeDriver: chrome on WINDOWS (0ad5b80574e6eba3bfded38aa8340026)] -> xpath: //div[@class='message-error validation-summary-errors']]
2021-12-15 13:12:348 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:51 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:468 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:611 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:756 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:643 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:393 INFO  HomePage :39 - Clicking on login link
2021-12-15 13:12:790 INFO  LoginPage :61 - Entering email address : abcde@gmail.com to email field 
2021-12-15 13:12:955 INFO  LoginPage :66 - Entering password : abcd123 to password field
2021-12-15 13:12:98 INFO  LoginPage :72 - Clicking on login button
2021-12-15 13:12:659 INFO  LoginPage :76 - Clicking on logout link 
2021-12-15 13:12:894 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:226 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:874 INFO  RegisterPage :61 - Verify personal Text:  displayed on personal text page[[ChromeDriver: chrome on WINDOWS (cb86667b80f662f120453c54fca37d8a)] -> xpath: //div[@class='title']//strong[text()='Your Personal Details']]
2021-12-15 13:12:374 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:734 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:329 INFO  RegisterPage :79 - Enter first Name: krishna to first name field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //input[@id='FirstName']]
2021-12-15 13:12:505 INFO  RegisterPage :86 - Enter last name Patel to last name field[[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:704 INFO  RegisterPage :93 - Enter date 18 to date field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:812 INFO  RegisterPage :93 - Enter date May to date field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:907 INFO  RegisterPage :93 - Enter date 1979 to date field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:93 INFO  RegisterPage :115 - Enter email testKu3@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> id: Email]
2021-12-15 13:12:251 INFO  RegisterPage :127 - Enter company name Prime to company's name field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:434 INFO  RegisterPage :134 -  Enter password abcd123 to password field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:604 INFO  RegisterPage :141 -  Enter confirm passwordabcd123 to confirm password field [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:121 INFO  RegisterPage :148 -  Click on register button Proxy element for: DefaultElementLocator 'By.xpath: //button[@id='register-button']'
2021-12-15 13:12:148 INFO  RegisterPage :154 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (1140bd7519c610231189098b929d91ff)] -> xpath: //div[@class='page-body']//div[text()='Your registration completed']]
2021-12-15 13:12:630 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:193 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:861 INFO  RegisterPage :86 - Enter last name A to last name field[[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:13 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:106 INFO  RegisterPage :93 - Enter date February to date field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:206 INFO  RegisterPage :93 - Enter date 2008 to date field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:362 INFO  RegisterPage :120 - Enter email abc@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> id: Email]
2021-12-15 13:12:534 INFO  RegisterPage :127 - Enter company name Prime to company's name field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:693 INFO  RegisterPage :134 -  Enter password abc123 to password field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:873 INFO  RegisterPage :141 -  Enter confirm passwordabc123 to confirm password field [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:28 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:52 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (0833c53a1f3e361d4a354a73508b715d)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:518 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:944 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:646 INFO  RegisterPage :86 - Enter last name B to last name field[[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:786 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:861 INFO  RegisterPage :93 - Enter date May to date field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:956 INFO  RegisterPage :93 - Enter date 2009 to date field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:232 INFO  RegisterPage :120 - Enter email def@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> id: Email]
2021-12-15 13:12:458 INFO  RegisterPage :127 - Enter company name Testing to company's name field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:719 INFO  RegisterPage :134 -  Enter password def123 to password field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:934 INFO  RegisterPage :141 -  Enter confirm passworddef123 to confirm password field [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:128 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:151 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (d0c83a3422a82c8d9dd1a3ec2f3606ba)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:624 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:90 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:737 INFO  RegisterPage :86 - Enter last name C to last name field[[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:893 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:980 INFO  RegisterPage :93 - Enter date November to date field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:65 INFO  RegisterPage :93 - Enter date 2010 to date field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:241 INFO  RegisterPage :120 - Enter email ghi@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> id: Email]
2021-12-15 13:12:396 INFO  RegisterPage :127 - Enter company name Square1 to company's name field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:559 INFO  RegisterPage :134 -  Enter password ghi123 to password field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:712 INFO  RegisterPage :141 -  Enter confirm passwordghi123 to confirm password field [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:863 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:889 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (94c024929ed475e9ee38d1d5844e3ab8)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:366 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:26 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:746 INFO  RegisterPage :86 - Enter last name D to last name field[[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //input[@id='LastName']]
2021-12-15 13:12:976 INFO  RegisterPage :93 - Enter date 1 to date field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:175 INFO  RegisterPage :93 - Enter date February to date field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:285 INFO  RegisterPage :93 - Enter date 2014 to date field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //select[@name='DateOfBirthDay']]
2021-12-15 13:12:459 INFO  RegisterPage :120 - Enter email jkl@gmail.com to email field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> id: Email]
2021-12-15 13:12:651 INFO  RegisterPage :127 - Enter company name Interior Collection to company's name field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //input[@name='Company']]
2021-12-15 13:12:810 INFO  RegisterPage :134 -  Enter password jkl123 to password field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //input[@name='Password']]
2021-12-15 13:12:979 INFO  RegisterPage :141 -  Enter confirm passwordjkl123 to confirm password field [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //input[@name='ConfirmPassword']]
2021-12-15 13:12:154 INFO  RegisterPage :148 -  Click on register button [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //button[@id='register-button']]
2021-12-15 13:12:178 INFO  RegisterPage :159 - Verify register Text:  displayed on register page [[ChromeDriver: chrome on WINDOWS (db5cb9cff4773bbd810be9636e39dfff)] -> xpath: //span[@id='FirstName-error']]
2021-12-15 13:12:547 INFO  ManageDriver :29 - Launching chrome Browser
2021-12-15 13:12:935 INFO  HomePage :44 - Clicking on register link 
2021-12-15 13:12:673 INFO  RegisterPage :86 - Enter last name E to last name field[[ChromeDriver: chrome on WINDOWS (1373336e313723b75e08d1fd10140f4a)] -> xpath: //input[@id='LastName']]
